stock,buy_price,n_shares,sell_price,net_gain,buy_date,sell_date
1882.HK,19.609155654907227,1906,17.862937927246094,-3328.290988922119,2022-03-02 11:52:07.413136,2022-03-07 11:52:07.413136
0683.HK,19.89208221435547,1452,17.930891036987305,-2847.649589538574,2022-03-08 11:52:07.413136,2022-03-15 11:52:07.413136
0973.HK,23.31342124938965,1239,20.668622970581055,-3276.9050674438477,2022-03-09 11:52:07.413136,2022-03-15 11:52:07.413136
6160.HK,86.75,297,110.9000015258789,7172.550453186035,2022-03-15 11:52:07.413136,2022-03-17 11:52:07.413136
0019.HK,39.96710968017578,722,46.900001525878906,5005.547912597656,2022-03-07 11:52:07.413136,2022-03-21 11:52:07.413136
2192.HK,8.54065990447998,3031,10.720000267028809,6605.580638885498,2022-03-16 11:52:07.413136,2022-03-21 11:52:07.413136
9899.HK,73.3499984741211,449,90.5,7700.350685119629,2022-03-17 11:52:07.413136,2022-03-30 11:52:07.413136
9987.HK,338.468505859375,98,355.3999938964844,1659.2858276367188,2022-03-21 11:52:07.413136,2022-04-04 11:52:07.413136
2638.HK,7.4806437492370605,4436,7.548372268676758,300.44371223449707,2022-03-22 11:52:07.413136,2022-04-06 11:52:07.413136
6699.HK,133.66314697265625,260,120.39584350585938,-3449.4989013671875,2022-04-04 11:52:07.413136,2022-04-07 11:52:07.413136
1717.HK,7.228726863861084,5621,6.882272720336914,-1947.4187407493591,2022-03-30 11:52:07.413136,2022-04-13 11:52:07.413136
2252.HK,28.200000762939453,1190,26.200000762939453,-2380.0,2022-04-06 11:52:07.413136,2022-04-20 11:52:07.413136
2772.HK,1.779545545578003,17595,1.7004547119140625,-1391.6032183170319,2022-04-07 11:52:07.413136,2022-04-21 11:52:07.413136
0011.HK,151.4978485107422,197,137.82369995117188,-2693.8072662353516,2022-04-21 11:52:07.413136,2022-04-27 11:52:07.413136
1876.HK,20.15651512145996,1919,19.543916702270508,-1175.5763664245605,2022-04-14 11:52:07.413136,2022-04-28 11:52:07.413136
0316.HK,179.1835174560547,174,194.15899658203125,2605.733367919922,2022-04-20 11:52:07.413136,2022-05-04 11:52:07.413136
9959.HK,7.130000114440918,3819,6.510000228881836,-2367.7795629501343,2022-04-27 11:52:07.413136,2022-05-06 11:52:07.413136
1717.HK,6.788636207580566,5524,6.685636043548584,-568.9729061126709,2022-04-28 11:52:07.413136,2022-05-12 11:52:07.413136
0667.HK,3.305000066757202,7522,3.072253465652466,-1750.7199335098267,2022-05-06 11:52:07.413136,2022-05-13 11:52:07.413136
2285.HK,48.034149169921875,768,44.27839279174805,-2884.4208984375,2022-05-12 11:52:07.413136,2022-05-16 11:52:07.413136
0873.HK,4.199999809265137,8045,4.199999809265137,0.0,2022-05-04 11:52:07.413136,2022-05-18 11:52:07.413136
3759.HK,57.497703552246094,402,53.003631591796875,-1806.616928100586,2022-05-13 11:52:07.413136,2022-05-26 11:52:07.413136
9997.HK,6.607200622558594,5152,6.389999866485596,-1119.018295288086,2022-05-16 11:52:07.413136,2022-05-30 11:52:07.413136
2518.HK,56.54999923706055,597,68.5999984741211,7193.8495445251465,2022-05-18 11:52:07.413136,2022-05-31 11:52:07.413136
3331.HK,18.905237197875977,1128,17.81072235107422,-1234.6127471923828,2022-05-27 11:52:07.413136,2022-06-10 11:52:07.413136
2285.HK,44.92082595825195,733,46.30452346801758,1014.2502746582031,2022-05-30 11:52:07.413136,2022-06-13 11:52:07.413136
2518.HK,68.5999984741211,597,66.1500015258789,-1462.648178100586,2022-05-31 11:52:07.413136,2022-06-14 11:52:07.413136
