STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,2270000,
2371.T,2471.238037,2500,2490.660156,48555.29785,0.79,2019-09-19,2019-10-01,7,53.63996027,43.10613767,560.8121753,2782387.396,22.57213198
4307.T,2069.748535,7900,2087.887695,143299.3652,0.88,2019-09-26,2019-10-04,5,54.34168315,46.28482603,608.2275557,2925686.761,28.88487934
9719.T,1604.295166,300,1582.734497,-6468.200684,-1.34,2019-09-24,2019-10-08,8,60.34227873,48.08957081,479.9940482,2919218.56,28.59993658
6479.T,1728.636108,9500,1734.356934,54347.83936,0.33,2019-10-04,2019-10-10,3,63.26651993,58.42425301,485.242169,2973566.4,30.99411453
5411.T,1136.667236,5600,1122.649902,-78497.07031,-1.23,2019-10-01,2019-10-16,10,66.88411263,62.43844304,418.8154904,2895069.329,27.53609381
4816.T,4895.266113,100,5203.022949,30775.68359,6.29,2019-10-08,2019-10-25,13,63.77930341,56.68719498,425.6302719,2925845.013,28.89185079
5019.T,2635.349854,2100,2707.146484,150772.9248,2.72,2019-10-21,2019-10-31,8,41.53452231,38.19996533,635.4763651,3076617.938,35.53382986
8697.T,1627.579712,3400,1678.703125,173819.6045,3.14,2019-10-11,2019-11-01,15,37.77905087,29.37802366,652.582745,3250437.542,43.19108116
8015.T,3098.329834,1800,3168.547607,126391.9922,2.27,2019-10-15,2019-11-01,13,35.37458092,25.93922316,692.9096055,3376829.535,48.75901033
8058.T,2287.814941,2600,2321.708496,88123.24219,1.48,2019-10-16,2019-11-05,14,41.95761732,32.64039102,675.7355347,3464952.777,52.64109148
1407.T,1075.901154,600,1115.802997,23941.10596,3.71,2019-10-25,2019-11-05,7,53.70619966,31.89736225,513.287828,3488893.883,53.69576576
7733.T,1431.473145,3100,1648.715698,673451.9165,15.18,2019-11-06,2019-11-07,1,55.54346022,41.69565481,613.1822412,4162345.799,83.36325106
3563.T,1856.57959,2700,2038.835205,492090.1611,9.82,2019-11-07,2019-11-12,3,60.42543331,52.94745085,572.6047933,4654435.96,105.0412317
8308.T,402.8664856,100,404.2989502,143.24646,0.36,2019-11-11,2019-11-13,2,87.53051593,84.05148159,142.56904,4654579.207,105.0475421
8056.T,3291.629883,1700,3204.403809,-148284.3262,-2.65,2019-10-31,2019-11-15,11,52.75710308,41.8866588,548.9818461,4506294.881,98.51519298
8174.T,939.6896362,100,1033.807983,9411.834717,10.02,2019-11-08,2019-11-27,13,26.30929884,18.1292123,428.5698844,4515706.715,98.92981125
3038.T,1652.787598,1500,1674.989258,33302.49023,1.34,2019-11-18,2019-11-27,7,71.7120102,62.14410851,409.9679706,4549009.206,100.3968813
9090.T,1151.3125,12000,1249.052246,1172876.953,8.49,2019-11-05,2019-11-29,18,20.4545684,13.74526952,438.2346845,5721886.159,152.0654695
4901.T,4841.787598,600,4837.11084,-2806.054688,-0.1,2019-11-15,2019-11-29,10,55.727274,43.82692019,439.1170056,5719080.104,151.9418548
7832.T,2110.21875,2600,2146.806641,95128.51563,1.73,2019-11-12,2019-12-03,15,33.44377764,31.97742988,505.2655906,5814208.62,156.1325383
7013.T,2340.981689,1100,2336.373535,-5068.969727,-0.2,2019-11-27,2019-12-11,10,27.10437615,20.45251957,681.6789014,5809139.65,155.9092357
7269.T,4424.717773,1400,4401.455078,-32567.77344,-0.53,2019-12-02,2019-12-16,10,7.595139856,7.241647245,640.8430239,5776571.876,154.474532
1893.T,591.7142944,9900,600.5722656,87693.91479,1.5,2019-12-05,2019-12-16,7,32.10872018,18.71348637,586.8193083,5864265.791,158.3377001
1417.T,1496.092285,3900,1496.9823,3471.057129,0.06,2019-12-06,2019-12-16,6,28.88926153,18.89315295,674.1122051,5867736.848,158.4906101
4689.T,380.9404602,7200,412.2896423,225714.1113,8.23,2019-12-13,2019-12-20,5,21.82608472,14.52706158,560.5812647,6093450.96,168.433963
1414.T,4276.32959,1300,4234.358887,-54561.91406,-0.98,2019-12-09,2019-12-23,10,54.97914811,37.21272721,633.8321672,6038889.046,166.0303544
2433.T,1613.197998,7500,1576.617676,-274352.417,-2.27,2019-12-17,2020-01-08,13,31.6200321,27.76541878,645.1372924,5764536.629,153.9443449
3141.T,3291.675293,2600,3286.870117,-12493.45703,-0.15,2019-12-20,2020-01-09,11,49.35065741,34.84845075,643.7932805,5752043.172,153.3939723
8876.T,2865.614746,700,2917.803223,36531.93359,1.82,2019-12-26,2020-01-09,9,57.14286631,37.19271246,570.0576822,5788575.105,155.0033086
4848.T,2332.413818,700,2341.632813,6453.295898,0.4,2019-12-27,2020-01-10,9,70.10564451,53.74277221,630.7413002,5795028.401,155.2875948
7550.T,2390.777832,900,2383.980469,-6117.626953,-0.28,2019-12-24,2020-01-16,14,21.06599749,16.71972661,625.7295491,5788910.774,155.0180958
3626.T,2106.271729,3600,2084.266113,-79220.21484,-1.04,2020-01-09,2020-01-24,11,37.99984461,21.68634544,584.8665997,5709690.559,151.5282185
9684.T,5352.647461,2100,5211.042969,-297369.4336,-2.65,2020-01-10,2020-01-27,10,50.00006855,34.65082179,587.4242606,5412321.126,138.4282434
4768.T,4256.384766,1200,4313.32666,68330.27344,1.34,2020-01-14,2020-01-27,8,36.70689836,27.58449625,610.6276752,5480651.399,141.4383876
1820.T,2002.620972,500,1957.780029,-22420.47119,-2.24,2020-01-20,2020-02-03,8,46.05581357,35.49039651,655.9566634,5458230.928,140.4507017
8174.T,986.00177,1200,1089.083862,123698.5107,10.45,2020-01-17,2020-02-07,13,17.17272477,17.03681142,623.467555,5581929.439,145.8999753
9517.T,1603.893311,5000,1516.321655,-437858.2764,-5.46,2020-01-29,2020-02-12,10,11.75643689,8.981873631,623.7334548,5144071.162,126.6110644
9532.T,1684.993652,2700,1703.946655,51173.10791,1.12,2020-02-04,2020-02-17,9,5.364071745,3.184197565,557.0978214,5195244.27,128.8653864
1605.T,867.0078125,9100,876.2626343,84218.87817,1.07,2020-01-31,2020-02-18,12,8.734713461,7.578252104,455.7032815,5279463.148,132.5754691
8282.T,1166.665039,3600,1169.304565,9502.294922,0.23,2020-02-05,2020-02-18,9,13.54177596,10.99454179,541.4586917,5288965.443,132.9940724
2587.T,4329.358398,1800,4106.147461,-401779.6875,-5.16,2020-02-20,2020-02-25,3,56.27124909,46.20390116,403.649643,4887185.756,115.2945267
4901.T,5035.383789,3100,5044.737305,28995.89844,0.19,2020-02-19,2020-03-02,8,20.53689646,13.62090633,616.6122927,4916181.654,116.571879
6869.T,6685.710449,800,6123.060547,-450119.9219,-8.42,2020-03-02,2020-03-09,5,8.095215127,7.258552695,550.5680326,4466061.732,96.74280759
4523.T,7278.65332,700,6793.287598,-339756.0059,-6.67,2020-03-10,2020-03-12,2,20.30306438,16.31455829,595.6843033,4126305.727,81.77558267
8591.T,1153.571899,2900,1093.525146,-174135.5835,-5.21,2020-03-17,2020-03-18,1,10.58422852,10.38655155,504.0929434,3952170.143,74.10441159
9434.T,1180.77771,4300,1159.388306,-91974.43848,-1.81,2020-03-05,2020-03-19,10,42.24126691,27.6492517,617.2655427,3860195.705,70.05267421
6702.T,8441.633789,200,7973.70459,-93585.83984,-5.54,2020-03-19,2020-03-23,2,9.847073115,8.597870608,620.5579207,3766609.865,65.92994999
9984.T,3675.363037,600,4042.80249,220463.6719,10,2020-03-24,2020-03-25,1,14.19247116,7.768880479,339.2542888,3987073.537,75.64200602
4768.T,3909.990479,500,4313.32666,201668.0908,10.32,2020-03-23,2020-03-27,4,23.33572985,15.59008055,682.746654,4188741.627,84.52606288
