STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL
MOH,33.810001373291016,8700,35.36000061035156,13484.993362426758,4.58,2014-02-11 15:24:22.705917,2014-02-13 15:24:22.705917,2,22.740396745232026,21.50511049225362,617.5686555260338
CMI,98.27983856201172,1700,108.71367645263672,17737.5244140625,10.62,2014-01-30 15:24:22.705917,2014-02-14 15:24:22.705917,9,17.927966583428663,11.510624105693925,666.8515301383682
DIS,69.53910064697266,2500,72.5853500366211,7615.623474121094,4.38,2014-02-06 15:24:22.705917,2014-02-19 15:24:22.705917,9,31.653716464253467,21.86979705529999,693.3074884215756
TT,38.87615203857422,5800,38.80459213256836,-415.0474548339844,-0.18,2014-02-07 15:24:22.705917,2014-02-25 15:24:22.705917,12,23.096478896602456,17.635756594044814,559.6304184216926
SGEN,51.04999923706055,9400,53.86000061035156,26414.012908935547,5.5,2014-02-13 15:24:22.705917,2014-02-26 15:24:22.705917,9,62.212529331465795,42.58776135117734,564.0554138344972
BSX,13.300000190734863,14100,13.0,-4230.002689361572,-2.26,2014-02-14 15:24:22.705917,2014-03-03 15:24:22.705917,11,33.54036560682428,29.400273573986766,601.7201264018748
LEN,37.8035774230957,4800,39.50651931762695,8174.12109375,4.5,2014-02-20 15:24:22.705917,2014-03-05 15:24:22.705917,9,81.63072408993017,77.6167475153421,70.62064867424435
ESS,122.5441665649414,2000,125.67662048339844,6264.9078369140625,2.56,2014-02-27 15:24:22.705917,2014-03-06 15:24:22.705917,5,83.55384066065882,82.13013118241419,210.28570341682035
CPT,45.23783874511719,5400,45.49089813232422,1366.5206909179688,0.56,2014-02-26 15:24:22.705917,2014-03-07 15:24:22.705917,7,78.94958107078212,76.47956859738099,313.41809091740186
WAT,112.72000122070312,2200,113.23999786376953,1143.9926147460938,0.46,2014-03-07 15:24:22.705917,2014-03-12 15:24:22.705917,3,72.50996676414358,70.36236089745236,362.2779637353724
VTR,45.172325134277344,5300,44.47035217285156,-3720.4566955566406,-1.55,2014-02-28 15:24:22.705917,2014-03-14 15:24:22.705917,10,59.02992592186591,42.25380877051063,428.37324847559233
EQIX,149.01535034179688,1200,142.884765625,-7356.70166015625,-4.11,2014-03-04 15:24:22.705917,2014-03-18 15:24:22.705917,10,67.45730203668965,64.36240964452875,426.42529154030274
SBAC,92.06501770019531,4800,90.11827850341797,-9344.34814453125,-2.11,2014-03-06 15:24:22.705917,2014-03-20 15:24:22.705917,10,56.680409707227035,53.569897359459844,481.11690278022695
RMD,39.522544860839844,6400,38.16455841064453,-8691.11328125,-3.44,2014-03-12 15:24:22.705917,2014-03-26 15:24:22.705917,10,49.99975883542786,45.2493075172507,417.7475335412372
DXC,20.99473762512207,5000,19.917659759521484,-5385.38932800293,-5.13,2014-03-20 15:24:22.705917,2014-03-27 15:24:22.705917,5,57.19727559873617,40.42607386001239,561.3163884243415
CNP,17.068801879882812,7000,16.67464256286621,-2759.115219116211,-2.31,2014-03-17 15:24:22.705917,2014-03-31 15:24:22.705917,10,46.81821919748396,30.56603064185926,594.0153895286654
D,48.04645919799805,2000,47.97829818725586,-136.322021484375,-0.14,2014-03-18 15:24:22.705917,2014-04-01 15:24:22.705917,10,57.286530429106755,42.47442348368545,620.1264854381118
HIG,28.778356552124023,6100,29.063365936279297,1738.557243347168,0.99,2014-03-25 15:24:22.705917,2014-04-01 15:24:22.705917,5,54.5692174389438,51.9135406616751,467.1276581048044
WYNN,194.26390075683594,1500,182.68572998046875,-17367.25616455078,-5.96,2014-04-01 15:24:22.705917,2014-04-04 15:24:22.705917,3,25.94031751585995,15.16656544964751,672.4057075812799
AZN,23.6918888092041,4900,22.747121810913086,-4629.358291625977,-3.99,2014-03-28 15:24:22.705917,2014-04-11 15:24:22.705917,10,21.099701243032023,13.561199970486745,628.2569028843153
WBA,49.09111404418945,2400,48.823455810546875,-642.3797607421875,-0.55,2014-03-31 15:24:22.705917,2014-04-14 15:24:22.705917,10,35.63059169740834,27.448165614417526,599.7266147887847
CLX,68.8737564086914,4000,68.98123168945312,429.901123046875,0.16,2014-04-08 15:24:22.705917,2014-04-15 15:24:22.705917,5,58.69132957995595,48.81912021029094,208.18867495108532
PPG,84.59333801269531,3300,82.1789779663086,-7967.388153076172,-2.85,2014-04-02 15:24:22.705917,2014-04-16 15:24:22.705917,10,41.55333159993315,26.481468760324095,660.7965331717944
KMB,78.26896667480469,3400,79.09931945800781,2823.199462890625,1.06,2014-04-09 15:24:22.705917,2014-04-16 15:24:22.705917,5,57.75780980522703,47.50784103079436,309.16651840872487
K,44.03810119628906,900,44.90489196777344,780.1116943359375,1.97,2014-04-14 15:24:22.705917,2014-04-30 15:24:22.705917,10,77.89336509258845,73.97313213231187,240.19253315200044
ACGL,18.959999084472656,12500,19.106666564941406,1833.343505859375,0.77,2014-04-15 15:24:22.705917,2014-04-30 15:24:22.705917,9,30.82802129916137,22.337975109910793,635.4757873200966
MKTX,51.1242790222168,5100,49.918739318847656,-6148.252487182617,-2.36,2014-04-16 15:24:22.705917,2014-04-30 15:24:22.705917,8,8.90325050681714,7.226431657440942,546.5977481305184
BRK-B,127.18000030517578,2100,126.61000061035156,-1196.9993591308594,-0.45,2014-04-17 15:24:22.705917,2014-05-05 15:24:22.705917,9,55.63831658707568,35.36943154197899,492.0248131534031
ATVI,18.440204620361328,13300,18.18734359741211,-3363.0516052246094,-1.37,2014-04-21 15:24:22.705917,2014-05-05 15:24:22.705917,9,25.690883986677626,17.352391033818456,591.4563338654095
HPQ,11.292689323425293,15800,11.261941909790039,-485.8091354370117,-0.27,2014-04-30 15:24:22.705917,2014-05-14 15:24:22.705917,8,37.44530106291705,22.59392306144535,520.1612953255567
LULU,44.9900016784668,4000,44.66999816894531,-1280.0140380859375,-0.71,2014-05-01 15:24:22.705917,2014-05-15 15:24:22.705917,9,13.843367332118655,9.093212386459243,524.641328988075
TFC,26.949758529663086,3200,26.93346405029297,-52.142333984375,-0.06,2014-05-05 15:24:22.705917,2014-05-19 15:24:22.705917,9,14.07554690553253,10.605533051862121,404.1655247474155
T,13.145788192749023,13400,13.09782600402832,-642.6933288574219,-0.36,2014-05-02 15:24:22.705917,2014-05-20 15:24:22.705917,11,58.09324877547542,45.506405719471545,529.49667136609
EOG,82.403076171875,1800,81.90768432617188,-891.705322265625,-0.6,2014-05-07 15:24:22.705917,2014-05-21 15:24:22.705917,10,40.593356575030974,24.621642042889285,443.7246352288305
KMI,20.675756454467773,5100,20.842647552490234,851.1445999145508,0.81,2014-05-16 15:24:22.705917,2014-06-02 15:24:22.705917,10,59.05022050390439,44.30882430199187,457.81279258572175
AES,10.230788230895996,10000,10.2088623046875,-219.25926208496094,-0.21,2014-05-19 15:24:22.705917,2014-06-04 15:24:22.705917,11,24.292212119000975,21.736396330318488,273.49071056568096
OKE,35.483909606933594,5800,35.56056213378906,444.58465576171875,0.22,2014-05-23 15:24:22.705917,2014-06-04 15:24:22.705917,7,61.60591840977894,50.4786822010053,555.6156728372389
EW,13.41333293914795,11500,13.46833324432373,632.5035095214844,0.41,2014-06-04 15:24:22.705917,2014-06-09 15:24:22.705917,3,22.423472014153134,20.260225318548628,520.0598122791465
ES,33.631988525390625,2800,33.46968078613281,-454.461669921875,-0.48,2014-05-21 15:24:22.705917,2014-06-11 15:24:22.705917,14,17.056444538179935,16.606905983370115,549.2388459529166
WRB,16.163063049316406,31700,16.394893646240234,7349.029922485352,1.43,2014-06-02 15:24:22.705917,2014-06-12 15:24:22.705917,8,56.923497044562666,52.88726369673891,582.9808862879693
NUE,39.54866409301758,4000,39.58759689331055,155.731201171875,0.1,2014-06-09 15:24:22.705917,2014-06-13 15:24:22.705917,4,24.545712951082386,17.645455801634487,411.9332073912474
SLB,78.32373809814453,1600,82.84369659423828,7231.93359375,5.77,2014-05-22 15:24:22.705917,2014-06-16 15:24:22.705917,16,44.84701755364111,35.459280826419686,619.245433983159
