STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,1000000,
7516.T,3491.934326,215,3582.325195,19434.03687,2.59,9/1/2021,9/16/2021,11,7.823294878,4.695863733,600.2644072,4218546.995,
9503.T,1029.359009,809,1047.553589,14719.41528,1.77,9/14/2021,9/21/2021,5,76.29644489,50.63208969,297.8248313,4233266.41,
9064.T,2738.787598,266,2755.946533,4564.276855,0.63,8/24/2021,9/22/2021,20,8.341609634,5.45977446,617.3741323,4237830.687,
4689.T,726.8255005,1104,732.8323364,6631.546875,0.83,9/17/2021,9/27/2021,5,85.29945585,78.60968024,309.8087815,4244462.234,
4568.T,3013.318359,264,2861.516357,-40075.72852,-5.04,9/24/2021,10/5/2021,6,84.6687052,80.30677341,279.1757212,4204386.505,
4921.T,3667.115967,215,3350.565186,-68058.41797,-8.63,10/8/2021,10/21/2021,8,28.56658207,19.49305486,596.070271,4136328.087,
6971.T,6361.402832,124,6480.433105,14759.75391,1.87,10/14/2021,10/26/2021,8,13.95973157,10.92258428,653.2644972,4151087.841,
4816.T,20217.44336,39,17954.73438,-88245.65039,-11.19,10/15/2021,10/26/2021,7,22.5927331,18.93995146,703.8845181,4062842.191,
4527.T,1668.19812,474,1687.852783,9316.310303,1.18,10/11/2021,10/28/2021,12,18.64365422,14.24890422,707.1931959,4072158.501,
9509.T,485.7606506,1529,441.0072937,-68427.88275,-9.21,10/26/2021,10/29/2021,3,20.16421574,18.40547608,215.5964633,4003730.618,
1719.T,728.4063721,1085,685.6124878,-46431.36444,-5.88,10/6/2021,11/8/2021,22,23.18372345,19.78049129,376.036573,3957299.254,
2201.T,3908.494629,189,3708.547363,-37790.0332,-5.12,11/1/2021,11/9/2021,6,30.8080717,14.91565853,549.6091991,3919509.221,0.236813483
7270.T,2137.38501,346,2020.783081,-40344.26733,-5.46,11/4/2021,11/11/2021,5,70.05814393,68.19081977,380.4945016,3879164.953,
5021.T,2126.515137,340,2012.205933,-38865.12939,-5.38,11/11/2021,11/18/2021,5,14.79776212,10.3900037,639.9369784,3840299.824,
9697.T,3143.736328,230,2982.393799,-37108.78174,-5.13,11/12/2021,11/22/2021,6,42.83873912,40.42831316,476.3460744,3803191.042,
5802.T,1459.30481,497,1493.143677,16817.91699,2.32,11/15/2021,11/26/2021,9,56.234281,47.10531681,526.1628541,3820008.959,
3088.T,1488.53479,473,1412.362305,-36029.58557,-5.12,11/22/2021,11/30/2021,6,15.29135224,9.75782522,591.8746852,3783979.373,
6055.T,1556.380127,452,1689.840332,60324.0127,8.58,12/1/2021,12/7/2021,4,30.61008611,23.39100238,665.2593848,3844303.386,
3254.T,1717.484741,411,1889.807617,70824.70203,10.03,11/25/2021,12/16/2021,15,30.08744815,20.7565985,530.5856335,3915128.088,
4716.T,10375.34863,68,9834.865234,-36752.87109,-5.21,11/19/2021,12/20/2021,21,50.13342384,35.75560704,519.1000081,3878375.217,
6841.T,2099.656006,352,1974.375977,-44098.57031,-5.97,12/7/2021,12/20/2021,9,19.5197682,12.26304057,592.6713982,3834276.647,
6902.T,1864.25647,397,1960.499146,38208.34229,5.16,12/8/2021,12/23/2021,11,50.98041086,44.53365045,565.5528998,3872484.989,
7309.T,32543.69727,23,30038.07617,-57629.28516,-7.7,12/16/2021,12/27/2021,6,64.15131778,56.87177082,51.94120216,3814855.704,
1878.T,11963.66797,58,12037.74609,4296.53125,0.62,12/3/2021,12/28/2021,16,13.54299731,6.13742621,460.4572774,3819152.235,
3774.T,2289.834229,309,2094.74707,-60281.93188,-8.52,12/28/2021,1/6/2022,7,23.69488103,19.93190891,612.1223839,3758870.303,
2331.T,762.2094727,930,718.2039185,-40925.16541,-5.77,12/29/2021,1/11/2022,9,10.50333737,9.67923239,438.3209421,3717945.138,
4612.T,1254.2677,565,1082.962646,-96787.35535,-13.66,1/4/2022,1/11/2022,5,36.49687165,28.30311759,387.5327933,3621157.783,
2782.T,3109.550781,223,2849.238525,-58049.63306,-8.37,12/21/2021,1/17/2022,18,8.818001356,6.130228392,80.19521345,3563108.149,
7164.T,4700.332031,157,4846.773926,22991.37744,3.12,12/23/2021,1/19/2022,18,18.08549034,15.87521717,165.9264971,3586099.527,
3861.T,545.7324829,1176,558.0493774,14484.66797,2.26,1/12/2022,1/19/2022,5,64.6866045,49.6592493,92.69112905,3600584.195,
9513.T,1376.057007,465,1381.579712,2568.057861,0.4,1/17/2022,1/21/2022,4,37.69903257,27.7076308,541.4494084,3603152.253,
7974.T,4682.864258,143,4973.512695,41562.72656,6.21,1/20/2022,2/4/2022,8,38.82613949,24.50793111,526.2426431,3644714.979,
8410.T,227.7503052,2940,228.6723633,2710.85083,0.4,1/28/2022,2/15/2022,9,53.63156364,48.41721812,508.8352644,3647425.83,
6724.T,1717.736694,413,1755.676758,15669.24622,2.21,2/4/2022,2/16/2022,8,12.80475849,8.274402748,645.7543183,3663095.076,
2801.T,8558.525391,77,8844.46582,22017.41309,3.34,1/24/2022,2/18/2022,16,12.90047284,8.235562095,559.7631399,3685112.489,
7956.T,2117.592285,330,1944.592651,-57089.87915,-8.17,2/16/2022,2/24/2022,6,39.64527087,30.01061567,309.2348097,3628022.61,
5393.T,2417.516602,277,2420.312256,774.3962402,0.12,1/31/2022,2/28/2022,17,17.17712515,15.05388987,501.2798025,3628797.007,
6902.T,1804.931274,371,1701.859375,-38239.67468,-5.71,2/2/2022,3/1/2022,18,13.6345971,9.899387967,597.9358341,3590557.332,
5714.T,5153.103516,130,5687.206543,69433.39355,10.36,2/28/2022,3/2/2022,2,44.50628785,33.77444692,497.5838064,3659990.725,
5020.T,430.7121582,1594,402.1445313,-45536.79736,-6.63,3/3/2022,3/9/2022,4,42.87629693,29.83080566,480.5158894,3614453.928,
7550.T,2730.475342,241,2731.462158,237.8227539,0.04,3/1/2022,3/10/2022,7,49.30557169,41.97221951,440.6930488,3614691.751,
8331.T,661.2124634,1010,718.2954712,57653.83789,8.63,3/10/2022,3/17/2022,5,11.67662939,8.799064243,520.703911,3672345.589,
2384.T,3155.632813,213,3263.266846,22926.04907,3.41,2/25/2022,3/22/2022,17,30.77307892,17.8424982,589.7449843,3695271.638,
8802.T,1616.22522,413,1764.678467,61311.19104,9.19,3/16/2022,3/23/2022,5,28.46325442,18.43014032,596.1505204,3756582.829,
7202.T,1398.430298,478,1455.262573,27165.82764,4.06,3/15/2022,4/1/2022,13,50.53222075,32.87448793,598.8356114,3783748.656,
5334.T,1709.205078,390,1791.408203,32059.21875,4.81,3/14/2022,4/4/2022,15,17.63979495,10.16371006,643.2754743,3815807.875,
4921.T,2805.124512,247,2633.23291,-42457.22559,-6.13,3/22/2022,4/7/2022,11,24.88878065,18.10855743,613.5769427,3773350.65,
4568.T,2519.571045,290,2800.570313,81489.7876,11.15,3/23/2022,4/7/2022,10,19.30638866,12.02018512,533.5631583,3854840.437,
2897.T,8535.573242,85,8770.489258,19967.86133,2.75,3/17/2022,4/15/2022,19,21.96697196,15.83169573,637.4981222,3874808.299,
9434.T,1360.936646,528,1366.004395,2675.771484,0.37,4/8/2022,4/19/2022,5,63.15244675,59.67974687,425.339611,3877484.07,
3349.T,12856.37109,56,11766.84766,-61013.3125,-8.47,4/14/2022,4/19/2022,1,10.83258256,6.929725626,612.1352096,3816470.757,
4307.T,4113.873047,169,3893.224854,-37289.54468,-5.36,4/4/2022,4/25/2022,12,59.83399703,52.93604882,463.8621643,3779181.213,
9503.T,1118.084961,644,1127.584229,6117.52832,0.85,4/13/2022,4/27/2022,8,50.1757522,43.67817925,388.299412,3785298.741,
8058.T,4279.173828,165,4018.768311,-42966.9104,-6.09,4/19/2022,4/27/2022,6,51.21694806,39.82183103,629.840195,3742331.831,
4183.T,2817.299561,252,2669.866455,-37153.14258,-5.23,4/21/2022,4/27/2022,4,22.64337355,18.08920246,645.9789691,3705178.688,
2433.T,1484.165527,477,1350.552246,-63733.53516,-9,4/20/2022,5/13/2022,15,41.60493792,33.53876273,666.9668638,3641445.153,
4704.T,7085.436523,96,6695.054199,-37476.70313,-5.51,4/28/2022,5/13/2022,9,51.54001328,33.13637474,708.932036,3603968.45,
4812.T,3630.797607,181,4043.94043,74778.85083,11.38,4/26/2022,5/17/2022,13,24.461562,19.99232371,617.5588722,3678747.301,
7733.T,2735.512695,240,2594.020752,-33958.06641,-5.17,5/13/2022,5/19/2022,4,48.17548469,33.3589114,209.0086074,3644789.234,
2181.T,190.6971893,3587,193.9202423,11561.09103,1.69,5/17/2022,5/30/2022,9,28.777735,14.0258472,682.9196024,3656350.325,
2201.T,3809.743652,171,3853.589844,7497.69873,1.15,5/20/2022,5/30/2022,6,40.00001465,38.44701066,424.5469028,3663848.024,
8002.T,1278.64502,534,1294.528809,8481.943359,1.24,5/18/2022,6/1/2022,10,35.50660952,25.77840339,562.445815,3672329.967,
4516.T,7816.785645,83,7398.203125,-34742.34912,-5.35,5/23/2022,6/2/2022,8,32.925834,20.43131976,567.3059825,3637587.618,
2670.T,1659.908081,409,1793.185425,54510.43359,8.03,5/30/2022,6/6/2022,4,62.74506328,57.77896062,507.2684734,3692098.052,
3003.T,1011.56366,682,1027.605347,10940.43054,1.59,5/6/2022,6/13/2022,24,34.04925117,28.66893599,656.1956233,3703038.482,
4507.T,6636.401367,104,6284.111328,-36638.16406,-5.31,6/6/2022,6/15/2022,7,26.74975992,23.14408939,323.4060857,3666400.318,
5423.T,1573.600098,441,1461.74646,-49327.45422,-7.11,6/7/2022,6/15/2022,6,86.77858117,82.36811006,68.74936883,3617072.864,
4205.T,1330.638184,515,1256.607178,-38125.96802,-5.56,6/1/2022,6/17/2022,11,61.67727846,51.20936769,416.7483634,3578946.896,
6055.T,1823.132813,356,2006.536621,65291.75586,10.06,6/3/2022,6/27/2022,16,26.16069461,18.39283562,513.4138181,3644238.652,
9503.T,1208.32959,551,1269.126099,33498.87634,5.03,6/16/2022,7/1/2022,10,31.64837419,22.85896695,551.9665951,3677737.528,
8113.T,4263.385254,154,4477.650879,32996.90625,5.03,6/21/2022,7/1/2022,7,29.59613621,18.59629474,304.9489993,3710734.435,
9759.T,2298.234375,311,2433.424805,42044.22363,5.88,6/27/2022,7/13/2022,11,51.07143093,37.33666067,618.8221505,3752778.658,
9684.T,5706.418457,115,6137.091309,49527.37793,7.55,6/23/2022,7/20/2022,18,25.11630601,17.06852118,622.0211012,3802306.036,
4732.T,2243.968506,296,2475.640869,68575.01953,10.32,6/24/2022,7/20/2022,17,23.4034081,18.65074497,696.4339434,3870881.056,
8411.T,1472.312866,472,1476.986816,2206.104492,0.32,7/5/2022,7/20/2022,11,76.22232435,67.60006335,153.318826,3873087.16,
8802.T,1877.577148,403,1888.709961,4486.523438,0.59,7/13/2022,7/22/2022,7,40.72612156,35.32325464,329.4719296,3877573.684,
6670.T,913.3110352,778,920.0691528,5257.815552,0.74,7/20/2022,7/28/2022,6,73.90419248,60.7037476,218.0993053,3882831.499,
6724.T,1852.309692,374,1915.949829,23801.41113,3.44,7/4/2022,7/29/2022,19,5.768679474,4.261957629,615.8890384,3906632.91,
8876.T,2083.077637,353,2150.019775,23630.57495,3.21,7/22/2022,8/5/2022,10,37.52663162,30.11118554,466.2460415,3930263.485,
6055.T,1842.960327,386,1903.43396,23342.82227,3.28,7/21/2022,8/8/2022,12,21.64672753,12.19060744,538.6652228,3953606.308,
2413.T,4642.519043,155,4658.428223,2465.922852,0.34,8/1/2022,8/9/2022,6,61.59520383,44.54370845,490.5495843,3956072.23,
8804.T,1873.356689,387,1969.278809,37121.86011,5.12,7/28/2022,8/12/2022,11,71.22017271,66.92695544,351.8261512,3993194.09,
4922.T,12162.78613,59,13559.32715,82395.91992,11.48,8/4/2022,8/15/2022,7,24.53537739,14.39080171,411.81932,4075590.01,
4523.T,5921.517578,129,5590.338867,-42722.05371,-5.59,8/12/2022,8/23/2022,7,36.61541762,27.73760947,620.4931995,4032867.957,
4151.T,3061.655762,235,3076.375488,3459.135742,0.48,8/10/2022,8/25/2022,11,41.21065441,27.8890668,613.8310783,4036327.092,
4612.T,1060.470459,696,1094.104736,23409.45703,3.17,8/8/2022,8/26/2022,14,30.73968073,23.73233087,603.8342106,4059736.549,
4911.T,5591.126465,136,5251.3125,-46214.69922,-6.08,8/5/2022,8/29/2022,16,51.17624483,35.73753296,557.3003362,4013521.85,
2281.T,2162.084229,369,2050.368164,-41223.22778,-5.17,8/15/2022,9/2/2022,14,20.27881735,16.92642933,615.6424458,3972298.622,
8570.T,1352.942017,541,1367.273926,7753.562866,1.06,8/30/2022,9/7/2022,6,62.39618497,52.815246,578.0301605,3980052.185,
8354.T,2343.864014,308,2369.371582,7856.331055,1.09,8/25/2022,9/9/2022,11,84.78266409,81.13545333,33.25418003,3987908.516,
4768.T,4502.23291,164,4274.209961,-37395.76367,-5.06,9/8/2022,9/16/2022,5,38.38172699,23.67191831,630.3433785,3950512.753,
2801.T,8697.945313,85,8232.338867,-39576.54785,-5.35,9/13/2022,9/16/2022,3,37.24139717,25.8126279,645.970716,3910936.205,
5019.T,3245.989258,215,3033.370117,-45713.11523,-6.55,9/20/2022,9/26/2022,4,22.79569591,22.79469477,464.4725759,3865223.09,
9983.T,27501.30273,26,25714.77344,-46449.76172,-6.5,9/9/2022,9/28/2022,12,22.44141287,15.31399466,685.915227,3818773.328,
5021.T,3737.35498,201,3539.661133,-39736.46338,-5.29,9/15/2022,9/28/2022,9,37.11537749,32.80972623,542.0430058,3779036.865,
2897.T,9800.580078,69,9835.595703,2416.078125,0.36,9/27/2022,10/6/2022,6,35.25989429,22.13270373,503.1641947,3781452.943,
4206.T,3009.979736,228,3053.462646,9914.103516,1.44,10/3/2022,10/12/2022,6,45.18457231,39.14371683,432.8358347,3791367.046,
9744.T,2254.451416,330,2283.936523,9730.085449,1.31,9/12/2022,10/13/2022,22,13.40213711,8.606574187,659.2706319,3801097.132,
8058.T,4091.979492,167,3869.096191,-37221.51123,-5.45,10/4/2022,10/13/2022,7,25.66618475,13.8804195,624.7722595,3763875.62,
6501.T,6277.418945,109,6419.930176,15533.72412,2.27,9/29/2022,10/14/2022,10,12.17027913,7.860787689,404.150931,3779409.345,
9843.T,12408.70898,56,13642.6416,69100.22656,9.94,10/24/2022,10/28/2022,4,48.97726779,42.87290493,266.4092874,3848509.571,
3382.T,5497.841309,127,5530.478027,4144.863281,0.59,10/18/2022,11/1/2022,10,36.64235285,26.11917298,584.3314759,3852654.434,
5401.T,2019.833862,337,2026.962524,2402.359131,0.35,10/6/2022,11/2/2022,19,42.03641926,24.97923212,551.0523376,3855056.793,
2229.T,2925.570801,240,2928.516113,706.875,0.1,11/1/2022,11/2/2022,1,39.4410213,38.49188542,615.4456326,3855763.668,-0.016263657
2784.T,1678.849609,455,1567.9729,-50448.90259,-6.6,10/31/2022,11/4/2022,4,43.03991038,30.22981725,416.768071,3805314.766,
7164.T,4724.64502,146,4831.47168,15596.69238,2.26,11/2/2022,11/14/2022,8,50.95240629,43.74924831,533.5186112,3820911.458,
8308.T,555.2507324,1275,561.1721191,7549.768066,1.07,11/8/2022,11/14/2022,4,58.65040535,54.88283323,472.9191127,3828461.226,
4612.T,946.7072144,738,1079.265991,97828.37732,14,10/19/2022,11/15/2022,19,14.79082797,9.015722463,305.2080274,3926289.604,
4403.T,5340.602539,131,5350.419434,1286.013184,0.18,11/7/2022,11/15/2022,6,56.74693234,33.20516043,392.3157202,3927575.617,
3765.T,2101.858643,334,2113.688965,3951.327637,0.56,10/25/2022,11/17/2022,17,13.58780519,11.43094009,211.5284962,3931526.944,
8595.T,2104.118164,346,2336.571289,80428.78125,11.05,11/15/2022,11/28/2022,9,42.98297593,38.79795176,515.593066,4011955.726,
7186.T,435.2796631,1658,453.6174011,30403.96967,4.21,11/17/2022,12/1/2022,10,14.80000771,11.85117749,512.923084,4042359.695,
9613.T,2049.713623,355,2065.518555,5610.750732,0.77,11/16/2022,12/2/2022,12,51.46757206,39.34619861,543.9602464,4047970.446,
6504.T,5476.927246,139,5143.805176,-46303.96777,-6.08,12/13/2022,12/20/2022,5,16.79107001,11.60366239,588.3425831,4001666.478,
7846.T,4798.095215,150,4479.854492,-47736.1084,-6.63,11/18/2022,12/21/2022,23,6.419342886,2.445259972,650.4692555,3953930.37,
5108.T,4863.404785,157,4604.743652,-40609.79785,-5.32,12/9/2022,12/21/2022,8,10.50106704,8.407047045,661.4462362,3913320.572,
9984.T,5871.725098,130,5575.012695,-38572.6123,-5.05,12/6/2022,12/29/2022,15,9.622212231,8.842020388,603.5044407,3874747.96,
4189.T,2607.828857,270,2657.779541,13486.68457,1.92,12/26/2022,1/19/2023,16,18.87366751,14.21348188,640.9593375,3888234.644,
6702.T,17434.85156,40,18420.98633,39445.39063,5.66,12/27/2022,1/30/2023,20,25.48906618,18.21507206,646.6795127,3927680.035,
9432.T,95.42425537,7595,96.64096069,9240.876923,1.28,11/21/2022,1/31/2023,45,15.94132899,8.123365362,631.5412172,3936920.912,
4183.T,2881.402344,254,2953.799316,18388.83105,2.51,1/6/2023,2/3/2023,17,14.53171706,12.35112253,299.6511695,3955309.743,
2229.T,2863.721436,250,2910.844727,11780.82275,1.65,1/20/2023,2/6/2023,8,15.69701119,9.41270192,540.5476609,3967090.566,
7186.T,550.1317139,1333,556.8877563,9005.804626,1.23,1/31/2023,2/8/2023,6,52.85712492,52.00589091,336.6074206,3976096.37,
3038.T,3832.078369,183,3633.267578,-36382.37476,-5.19,12/22/2022,2/15/2023,33,66.07638776,50.23258429,465.1683153,3939713.996,
6857.T,2360.993164,312,2463.116455,31862.4668,4.33,2/6/2023,2/15/2023,7,75.41646046,70.39173678,294.8121578,3971576.462,
5076.T,963.5498047,744,972.8774414,6939.761719,0.97,2/16/2023,2/24/2023,6,46.41077217,35.34962235,544.4183336,3978516.224,
9503.T,1199.062744,616,1253.345337,33438.07715,4.53,1/30/2023,2/27/2023,20,45.86211062,37.36814391,538.4298739,4011954.301,
6028.T,3344.360596,230,3378.838623,7929.946289,1.03,2/27/2023,3/1/2023,2,10.35330081,8.745031401,627.5919614,4019884.248,
7564.T,5303.607422,140,5441.876465,19357.66602,2.61,2/9/2023,3/2/2023,15,28.2448275,18.13375878,542.2534653,4039241.914,
4502.T,4074.384277,181,4077.265137,521.4355469,0.07,2/8/2023,3/3/2023,17,65.9615385,49.82286671,465.8203611,4039763.349,
7177.T,560.022522,1281,571.8125,15102.96185,2.11,2/20/2023,3/7/2023,11,38.09360389,27.80548762,612.7562459,4054866.311,
5019.T,2962.039795,253,2792.505127,-42892.271,-5.72,3/3/2023,3/14/2023,7,14.27433753,8.488596997,654.4817118,4011974.04,
7741.T,13163.53223,59,13566.64941,23783.91406,3.06,3/1/2023,3/15/2023,10,13.348571,9.795503919,633.3594019,4035757.954,
6532.T,5436.970215,133,5101.207031,-44656.50342,-6.18,2/24/2023,4/5/2023,27,47.78654364,46.3347038,537.3752512,3991101.451,
3659.T,3074.503906,244,3124.414795,12178.25684,1.62,3/6/2023,4/6/2023,22,31.15125022,18.40274864,609.6044215,4003279.707,
3148.T,3390.325195,216,3211.625732,-38599.08398,-5.27,3/7/2023,4/6/2023,21,29.64354019,18.05421298,653.8102599,3964680.623,
6586.T,3310.169922,227,3096.785645,-48438.23096,-6.45,3/15/2023,4/6/2023,15,17.98208549,13.0862375,547.1252498,3916242.393,
4819.T,4188.087402,180,4515,58844.26758,7.81,3/17/2023,4/11/2023,14,16.53710454,9.602508514,22.31350574,3975086.66,
6753.T,957,777,963,4662,0.63,4/11/2023,4/19/2023,6,72.94794189,67.97628789,126.6316643,3979748.66,
8697.T,2029.228394,349,2110.832764,28479.92517,4.02,4/7/2023,4/20/2023,8,82.95700096,76.97993507,2.604294915,4008228.585,
3563.T,3454.962646,215,3256.686523,-42629.36646,-5.74,4/13/2023,4/20/2023,5,28.78374661,17.91904677,522.4157963,3965599.219,
7550.T,3998.047607,177,4277.212891,49412.25513,6.98,4/10/2023,4/26/2023,12,54.65941129,48.84192535,355.5116504,4015011.474,
2502.T,5013.284668,145,5174.684082,23402.91504,3.22,4/20/2023,4/27/2023,5,80.04509704,73.33147328,327.8362304,4038414.389,
4980.T,2556.807373,291,2603.366943,13548.83496,1.82,4/12/2023,5/1/2023,12,36.11418774,27.16987528,106.7762147,4051963.224,
4536.T,1081.694946,701,1207.266479,88025.64478,11.61,4/27/2023,5/12/2023,10,32.96707463,24.90787871,585.1920295,4139988.869,
6479.T,2500,303,2511,3333,0.44,4/28/2023,5/15/2023,10,44.09812819,34.85704217,557.5438182,4143321.869,
6323.T,10030,72,11160,81360,11.27,4/21/2023,5/18/2023,18,17.65097143,12.1520106,533.6033274,4224681.869,
3769.T,10681.84961,68,11176.83789,33659.20313,4.63,4/24/2023,5/24/2023,21,14.06196982,12.40943577,431.4644754,4258341.072,
5332.T,4614.986816,164,4279.351563,-55044.18164,-7.27,5/1/2023,5/24/2023,17,68.54628157,66.05548632,319.4953877,4203296.89,
2503.T,2120.372314,378,2123.816895,1302.05127,0.16,5/18/2023,5/24/2023,4,45.91833853,37.45656438,609.9110602,4204598.941,
9101.T,3066.19043,248,2886.376709,-44593.80273,-5.86,5/15/2023,5/26/2023,8,21.38393541,20.98179045,593.5964888,4160005.139,
7729.T,6050.174316,123,6168.805176,14591.5957,1.96,5/29/2023,6/2/2023,4,82.43074118,77.38484378,184.3283482,4174596.734,
4689.T,354.2999878,2389,357.2000122,6928.158325,0.82,5/12/2023,6/13/2023,21,20.02108485,16.30408689,564.8410838,4181524.893,
3064.T,1937.562012,387,1825.549805,-43348.72412,-5.78,6/2/2023,6/26/2023,15,41.28632705,24.23408251,725.2603435,4138176.169,
2702.T,5670,131,5800,17030,2.29,6/1/2023,6/27/2023,17,20.60606061,17.23636364,594.3886238,4155206.169,
3288.T,5562.237305,134,5140.054199,-56572.53613,-7.59,6/5/2023,6/29/2023,17,37.38981167,27.07906742,667.0192875,4098633.632,
9432.T,162.9456329,4637,168.1733093,24240.73543,3.21,6/6/2023,6/30/2023,17,22.3958387,12.39394931,700.9664273,4122874.368,
6504.T,6370.93457,133,6000.197266,-49308.06152,-5.82,6/13/2023,7/6/2023,16,73.63739801,69.22157985,428.6934861,4073566.306,
6762.T,5688.919434,129,5352.530762,-43394.13867,-5.91,7/3/2023,7/7/2023,4,54.89490284,38.66038663,506.8648263,4030172.168,
9508.T,932.5999756,788,865.0999756,-53190,-7.24,6/28/2023,7/14/2023,12,70.43961339,62.28142813,382.2079131,3976982.168,
4587.T,1817.5,400,1829,4600,0.63,7/19/2023,8/1/2023,9,3.854844105,3.168076774,680.8844296,3981582.168,
5713.T,4714.699219,153,4857.839844,21900.51563,3.04,7/18/2023,8/2/2023,11,42.21120638,26.20509526,681.6294057,4003482.683,
3289.T,795.5939331,914,808.4053955,11709.67664,1.61,7/21/2023,8/3/2023,9,16.59832589,10.5677571,691.9936342,4015192.36,
4716.T,10340,71,9820,-36920,-5.03,7/13/2023,8/4/2023,16,10.75305055,6.349667976,482.2415116,3978272.36,
8804.T,1885,386,1927,16212,2.23,7/24/2023,8/10/2023,13,40.76159962,25.02510492,566.6879061,3994484.36,
4980.T,3283.92749,221,3297.796143,3064.972168,0.42,8/7/2023,8/15/2023,6,66.99601854,63.31586085,409.9184465,3997549.332,
7550.T,7269.268066,100,6779.731445,-48953.66211,-6.73,8/15/2023,8/16/2023,1,45.31483438,40.04559207,570.7669856,3948595.67,
7649.T,6401.70166,114,6563.707031,18468.6123,2.53,8/1/2023,8/17/2023,12,40.33135089,23.86251277,614.7128134,3967064.282,
1959.T,4146.548828,175,4220.682617,12973.41309,1.79,8/8/2023,8/18/2023,8,76.26208297,71.59215733,171.5606205,3980037.695,
9418.T,3279.71875,221,3449.1875,37452.59375,5.17,8/4/2023,8/28/2023,16,21.94690265,19.19095623,181.8255262,4017490.289,
7747.T,2866.5,252,2937,17766,2.46,8/23/2023,9/5/2023,9,52.25974026,44.5417827,571.4599208,4035256.289,
6670.T,1119,644,1171,33488,4.65,8/21/2023,9/6/2023,12,59.37520882,56.61434365,533.0177813,4068744.289,
4819.T,3785,190,3490,-56050,-7.79,8/22/2023,9/7/2023,12,17.79009385,15.41768039,583.7457248,4012694.289,
6857.T,4604.189941,163,4299.15332,-49720.96924,-6.63,9/6/2023,9/7/2023,1,24.89361906,21.14894,79.06130699,3962973.32,
4042.T,1830.96106,417,1907.884033,32076.88,4.2,8/28/2023,9/8/2023,9,56.03955592,39.14440972,612.2631368,3995050.2,
4528.T,2845.937988,253,2857.769287,2993.318604,0.42,9/12/2023,9/20/2023,6,74.62484525,64.05572458,477.1934157,3998043.519,
9143.T,2106.661133,354,1969.473877,-48564.28857,-6.51,8/10/2023,9/21/2023,30,35.82959428,20.57713113,439.5789749,3949479.23,
4523.T,8898.074219,81,8410.725586,-39475.23926,-5.48,9/15/2023,9/21/2023,4,17.4763595,11.0614762,593.7381832,3910003.991,
2531.T,1277.5,564,1213,-36378,-5.05,9/14/2023,9/22/2023,6,33.19490326,23.47742575,514.080408,3873625.991,
7453.T,1919,385,1931.5,4812.5,0.65,9/5/2023,9/25/2023,14,55.28960087,43.63258444,589.107186,3878438.491,
9418.T,3330,211,3160,-35870,-5.11,9/25/2023,10/3/2023,5,15.77747253,14.10179124,404.6080845,3842568.491,
6544.T,2202,320,2087,-36800,-5.22,9/27/2023,10/13/2023,11,28.13253012,25.28378935,680.4996703,3805768.491,
6367.T,23305,29,22015,-37410,-5.54,10/5/2023,10/20/2023,11,11.13567572,9.143941768,283.7387058,3768358.491,
8331.T,1135,627,1065,-43890,-6.17,10/12/2023,10/24/2023,7,49.88150542,35.29836179,642.1643004,3724468.491,
4684.T,22895,30,20965,-57900,-8.43,10/6/2023,10/25/2023,12,13.53506614,8.745703643,651.6217457,3666568.491,
1973.T,2038,349,2057,6631,0.93,10/10/2023,10/30/2023,13,46.20699684,33.942348,675.6647304,3673199.491,-0.047348384
