STOCK,BUY PRICE,SHARES,SELL PRICE,NET GAIN,GAIN%,BUY DATE,SELL DATE,TOTAL DAYS ON MARKET,K,D,POTENTIAL,1000000
4716.T,8319.583008,19,7943.174316,-7151.765137,-4.52,2022-05-11,2022-05-17,4,45.25566642,36.05388843,-9.201777996,1113308.263
3563.T,3121.398438,50,2861.281738,-13005.83496,-8.33,2022-05-10,2022-05-19,7,20.57971993,13.06562194,-7.514097984,1126314.098
6146.T,10297.30273,15,10471.83398,2617.96875,1.69,2022-04-22,2022-05-24,20,24.53872303,17.14096891,-7.397754116,1123696.13
5021.T,3313.725342,50,3243.120605,-3530.236816,-2.13,2022-05-17,2022-05-24,5,57.24548968,48.8427069,-8.402782783,1127226.366
6750.T,1484.65979,96,1442.487305,-4048.558594,-2.84,2022-05-19,2022-05-26,5,62.75865579,51.64138733,-11.11726846,1131274.925
4552.T,2322.468262,73,2320.504883,-143.3266602,-0.08,2022-05-18,2022-05-27,7,37.68026151,26.48203446,-11.19822705,1131418.252
7733.T,2521.537109,62,2674.447754,9480.459961,6.06,2022-05-12,2022-06-02,15,37.08328381,30.56848819,-6.514795623,1121937.792
1414.T,5461.631836,29,5637.813477,5109.267578,3.23,2022-05-25,2022-06-02,6,78.32031864,70.44275741,-7.877561226,1116828.524
8585.T,1215.319092,115,1205.673706,-1109.21936,-0.79,2022-05-26,2022-06-06,6,26.38891103,19.22224668,-7.166664353,1117937.744
3402.T,620.6957397,258,696.6068115,19585.05652,12.23,2022-05-24,2022-06-09,11,79.25934141,74.85578097,-4.403560437,1098352.687
6750.T,1495.202881,110,1449.196533,-5060.698242,-3.08,2022-06-02,2022-06-10,5,70.00003597,63.69018233,-6.309853641,1103413.385
7011.T,5144.339355,27,5284.078613,3772.959961,2.72,2022-06-06,2022-06-10,4,90.47538666,88.11494537,-2.360441294,1099640.425
7532.T,1917.466187,88,1924.370605,607.5888672,0.36,2022-05-27,2022-06-13,10,18.26586178,9.283755481,-8.982106298,1099032.836
2413.T,3751.601074,44,3580.576416,-7525.084961,-4.56,2022-06-03,2022-06-14,7,31.99917969,25.72826722,-6.270912473,1106557.921
4528.T,3208.920898,47,3141.486572,-3169.41333,-2.1,2022-06-10,2022-06-14,2,40.51983007,37.00246041,-3.517369653,1109727.335
6849.T,3048.935059,58,2841.45166,-12034.03711,-6.81,2022-06-09,2022-06-15,4,28.1940223,20.38144455,-7.81257775,1121761.372
9508.T,849,190,831,-3420,-2.12,2022-06-13,2022-06-20,5,22.40609275,18.3375391,-4.068553652,1125181.372
2784.T,1694.355469,96,1765.75769,6854.613281,4.21,2022-06-17,2022-06-28,7,33.64950995,24.85496944,-8.794540504,1118326.759
8411.T,1426.040161,110,1448.942749,2519.284668,1.61,2022-06-20,2022-06-28,6,44.17270593,36.77764799,-7.395057938,1115807.474
2897.T,8289.779297,18,9221.767578,16775.78906,11.24,2022-06-14,2022-07-01,12,20.55458089,18.30374589,-2.250834996,1099031.685
9503.T,1191.230591,134,1269.126099,10437.99805,6.54,2022-06-15,2022-07-01,11,23.07422081,20.83495435,-2.239266469,1088593.687
2809.T,2129.815186,75,2240.467773,8298.944092,5.2,2022-06-16,2022-07-01,10,45.4397044,42.62606722,-2.813637183,1080294.743
9302.T,2779.621338,59,2718.890137,-3583.140869,-2.18,2022-06-28,2022-07-05,4,27.34106617,16.75967793,-10.58138824,1083877.884
7846.T,4837.263672,34,4636.527344,-6825.035156,-4.15,2022-06-29,2022-07-05,3,27.78714933,21.88935359,-5.89779574,1090702.919
1959.T,2665.743652,63,2573.229492,-5828.39209,-3.47,2022-07-04,2022-07-06,2,74.65646453,67.41342971,-7.243034818,1096531.311
4552.T,2368.603516,68,2621.856445,17221.19922,10.69,2022-07-06,2022-07-14,6,71.62339037,65.86190072,-5.76148965,1079310.112
1407.T,4150.000977,39,3549.53418,-23418.20508,-14.47,2022-07-05,2022-07-19,10,28.75001111,22.7547711,-5.995240012,1102728.317
8697.T,2024.397705,80,2027.311279,233.0859375,0.14,2022-07-07,2022-07-19,8,54.81666644,44.14745873,-10.66920772,1102495.231
5105.T,1676.663696,97,1751.394897,7248.926514,4.46,2022-07-08,2022-07-26,12,39.3686296,28.57819184,-10.79043776,1095246.304
5423.T,1412.989624,126,1325.99231,-10961.66162,-6.16,2022-07-14,2022-07-26,8,23.74924128,20.34313161,-3.406109673,1106207.966
6920.T,17277.88672,8,19013.61133,13885.79688,10.05,2022-07-19,2022-07-28,7,72.70156963,70.99971649,-1.701853135,1092322.169
6724.T,1888.950928,89,1915.949829,2402.902222,1.43,2022-07-01,2022-07-29,20,5.16319865,4.372233797,-0.790964854,1089919.267
6273.T,62921.67188,2,64067.65625,2291.96875,1.82,2022-07-20,2022-07-29,7,50.12417593,36.83312189,-13.29105404,1087627.298
3003.T,1028.566528,181,1002.612122,-4697.74762,-2.52,2022-07-26,2022-08-02,5,51.77323075,42.76156889,-9.01166186,1092325.046
2587.T,5173.912598,36,5085.385742,-3186.966797,-1.71,2022-07-27,2022-08-02,4,69.25670809,67.18563784,-2.071070252,1095512.012
2702.T,4981.611816,30,4956.803223,-744.2578125,-0.5,2022-07-28,2022-08-08,7,56.85894204,50.83099212,-6.027949921,1096256.27
2413.T,4588.825684,32,4592.802734,127.265625,0.09,2022-07-29,2022-08-08,6,48.5025464,41.665376,-6.837170398,1096129.005
3923.T,1897.070313,82,1932.03479,2867.087158,1.84,2022-08-01,2022-08-10,7,68.47529182,60.05341291,-8.421878903,1093261.917
4768.T,4701.145996,38,4531.341797,-6452.55957,-3.61,2022-08-02,2022-08-10,6,73.92896129,69.42057481,-4.508386478,1099714.477
3962.T,2135.250732,87,2074.329102,-5300.181885,-2.85,2022-08-03,2022-08-15,8,33.53041017,23.40774713,-10.12266304,1105014.659
4568.T,3602.56958,41,4164.266113,23029.55786,15.59,2022-08-08,2022-08-15,5,40.22789378,34.21154009,-6.016353686,1081985.101
4527.T,2163.908691,76,2102.153076,-4693.426758,-2.85,2022-08-10,2022-08-22,8,30.55672282,15.70623271,-14.85049011,1086678.528
2371.T,2584.6521,68,2415.562744,-11498.07617,-6.54,2022-08-16,2022-08-22,4,69.70769174,62.99384842,-6.713843316,1098176.604
3360.T,2525.13916,58,2508.429199,-969.1777344,-0.66,2022-08-09,2022-08-23,10,55.12046099,41.77339456,-13.34706643,1099145.782
6326.T,2198.425781,79,2167.302002,-2458.778564,-1.42,2022-08-15,2022-08-23,6,58.9593108,48.66286787,-10.29644293,1101604.56
3465.T,4677.468262,34,4622.003906,-1885.788086,-1.19,2022-08-22,2022-08-25,3,71.96580959,64.64453687,-7.321272718,1103490.348
4848.T,2381.186279,67,2413.351074,2155.04126,1.35,2022-08-23,2022-08-26,3,65.31720097,61.90461412,-3.412586855,1101335.307
5076.T,926.2390747,180,929.0373535,503.6901855,0.3,2022-08-12,2022-08-29,11,36.28807378,23.4392248,-12.84884898,1100831.617
6856.T,6227.65625,25,5978.166016,-6237.255859,-4.01,2022-08-25,2022-08-29,2,49.54542952,42.78009662,-6.765332891,1107068.873
8354.T,2318.356445,69,2324.024902,391.1235352,0.24,2022-08-24,2022-09-02,7,80.95646537,80.28948981,-0.666975564,1106677.749
8308.T,489.7368469,333,487.834198,-633.5820923,-0.39,2022-08-26,2022-09-05,6,60.08132749,56.47156451,-3.609762979,1107311.331
3391.T,7742.013184,20,7459.600098,-5648.261719,-3.65,2022-09-02,2022-09-05,1,66.34895511,63.05025317,-3.298701936,1112959.593
8570.T,1356.763794,117,1367.273926,1229.685425,0.77,2022-08-29,2022-09-07,7,54.87118221,50.75433161,-4.116850595,1111729.908
6701.T,4910.179199,32,4842.252441,-2173.65625,-1.38,2022-08-30,2022-09-07,6,28.95567609,21.27243177,-7.68324433,1113903.564
9759.T,2444.123291,67,2435.369873,-586.4790039,-0.36,2022-08-31,2022-09-14,9,45.28570554,35.39715098,-9.888554554,1114490.043
3626.T,4013.903076,39,4072.786377,2296.44873,1.47,2022-09-05,2022-09-14,6,71.68519458,65.23183932,-6.453355253,1112193.594
4061.T,3182.63916,50,3163.695068,-947.2045898,-0.6,2022-09-06,2022-09-15,6,47.69513466,43.4021941,-4.292940558,1113140.799
4403.T,5142.427734,30,5016.054199,-3791.206055,-2.46,2022-09-07,2022-09-15,5,30.92369683,27.23294185,-3.690754981,1116932.005
7741.T,14926.08203,10,14534.2041,-3918.779297,-2.63,2022-09-08,2022-09-16,5,42.56741095,33.67164732,-8.89576363,1120850.784
9090.T,1549.94873,107,1512.71875,-3983.60791,-2.4,2022-09-14,2022-09-21,5,39.99996529,32.90367931,-7.096285981,1124834.392
1605.T,1472.923584,107,1447.032471,-2770.349121,-1.76,2022-09-15,2022-09-22,5,29.52816548,27.88349437,-1.644671105,1127604.741
5019.T,3255.439209,47,3033.370117,-10437.24731,-6.82,2022-09-16,2022-09-26,6,23.22582339,22.95487877,-0.270944612,1138041.988
8795.T,1464.918945,108,1373.184204,-9907.352051,-6.26,2022-09-21,2022-09-26,3,69.52307491,62.68899759,-6.834077318,1147949.34
3941.T,837.0472412,188,812.0606689,-4697.475586,-2.99,2022-09-22,2022-09-28,4,86.45246401,82.04524328,-4.407220726,1152646.816
7947.T,3362.378906,46,3442.200195,3671.779297,2.37,2022-09-20,2022-10-03,9,47.77650666,43.40207716,-4.374429507,1148975.037
7419.T,1320.838379,113,1283.335205,-4237.858643,-2.84,2022-09-26,2022-10-07,8,27.53738392,24.94038293,-2.597000985,1153212.895
6005.T,2808.757324,53,3010.233154,10678.21899,7.17,2022-09-27,2022-10-11,9,22.37464461,14.70005289,-7.674591728,1142534.676
4901.T,6550.740234,23,6567.425781,383.7675781,0.25,2022-09-28,2022-10-12,9,10.93113127,5.316657663,-5.61447361,1142150.909
7951.T,5109.521973,29,5109.521973,0,0,2022-09-29,2022-10-12,8,17.72711815,8.378572922,-9.348545227,1142150.909
9697.T,3783.177246,39,3490.25415,-11424.00073,-7.74,2022-10-07,2022-10-13,4,72.18751734,64.68230623,-7.505211113,1153574.91
4568.T,4075.944824,39,4225.839355,5845.886719,3.68,2022-10-03,2022-10-17,9,29.56844813,20.99882442,-8.569623707,1147729.023
4816.T,13103.10645,11,14249.38184,12609.0293,8.75,2022-10-17,2022-10-25,6,69.66443689,64.90149869,-4.762938202,1135119.994
7741.T,14840.7002,10,14487.35059,-3533.496094,-2.38,2022-10-19,2022-10-25,4,59.24956685,50.27302432,-8.976542537,1138653.49
1407.T,4364.48291,33,4359.579102,-161.8256836,-0.11,2022-10-14,2022-10-26,8,17.74721348,13.3875579,-4.359655572,1138815.315
7186.T,442.035675,362,439.1402588,-1048.140686,-0.66,2022-10-11,2022-10-27,12,64.37980542,56.64232918,-7.737476236,1139863.456
9602.T,5088.241211,30,5078.361328,-296.3964844,-0.19,2022-10-18,2022-11-04,13,39.42105275,28.06568323,-11.35536952,1140159.853
6532.T,4003.316895,40,3938.827148,-2579.589844,-1.61,2022-10-27,2022-11-07,7,40.68378535,31.11112431,-9.572661035,1142739.442
5020.T,472.7331543,329,468.5114136,-1388.952698,-0.89,2022-10-25,2022-11-10,12,63.09335249,59.63975869,-3.453593797,1144128.395
4204.T,1782.809692,92,1840.97644,5351.34082,3.26,2022-10-28,2022-11-10,9,52.84649542,45.21614859,-7.630346835,1138777.054
4403.T,5193.342773,29,5350.419434,4555.223145,3.02,2022-11-04,2022-11-15,7,39.58973951,27.12078391,-12.4689556,1134221.831
9302.T,3399.480713,46,3327.761475,-3299.084961,-2.11,2022-11-07,2022-11-15,6,47.04458232,39.01510695,-8.029475364,1137520.916
3360.T,2837.709717,57,2670.612305,-9524.55249,-5.89,2022-11-11,2022-11-16,3,46.14737453,31.68984705,-14.45752749,1147045.469
7309.T,22403.07813,6,23178.15039,4650.433594,3.46,2022-10-26,2022-11-17,16,19.90535966,11.11606434,-8.78929532,1142395.035
2317.T,406.9551086,400,418.5823669,4650.90332,2.86,2022-11-10,2022-11-18,6,37.11713951,27.52192566,-9.595213848,1137744.132
8308.T,580.4893799,266,651.6430664,18926.88062,12.26,2022-11-15,2022-11-25,8,61.58330355,57.75092307,-3.832380482,1118817.251
9766.T,6641.015625,22,6650.839355,216.1220703,0.15,2022-11-17,2022-11-28,7,54.19192456,44.22740309,-9.96452147,1118601.129
9602.T,5157.402344,29,5295.723145,4011.303223,2.68,2022-11-16,2022-11-29,9,41.50380916,36.96534104,-4.53846812,1114589.826
3402.T,720.6332397,221,721.6102905,215.9282227,0.14,2022-11-21,2022-11-30,7,49.55189714,34.62458654,-14.9273106,1114373.897
2267.T,4071.435303,39,4302.543457,9013.218018,5.68,2022-11-18,2022-12-01,9,37.01394004,29.67013507,-7.343804978,1105360.679
8630.T,5679.684082,30,5381.858887,-8934.755859,-5.24,2022-11-25,2022-12-02,5,33.155008,26.17937467,-6.975633332,1114295.435
3092.T,3194.328369,46,3282.24585,4044.204102,2.75,2022-11-28,2022-12-06,6,51.40672846,45.24584327,-6.16088519,1110251.231
3659.T,2883.851563,55,2958.588623,4110.53833,2.59,2022-11-30,2022-12-08,6,90.18182545,89.21618156,-0.965643884,1106140.693
5713.T,4524.889648,34,4662.861328,4691.037109,3.05,2022-11-29,2022-12-12,9,66.32075933,63.29088267,-3.029876658,1101449.656
4922.T,15005.3916,11,14678.54199,-3595.345703,-2.18,2022-12-02,2022-12-14,8,37.85716214,29.47141619,-8.385745956,1105045.001
4307.T,3231.579834,47,3197.043945,-1623.186768,-1.07,2022-12-06,2022-12-15,7,17.43784807,11.20281896,-6.235029114,1106668.188
9983.T,27336.18945,6,26946.52148,-2338.007813,-1.43,2022-12-01,2022-12-16,11,32.48359342,25.29550507,-7.188088346,1109006.196
8905.T,1656.598877,98,1677.014771,2000.757568,1.23,2022-12-08,2022-12-19,7,62.22585863,51.73077835,-10.49508028,1107005.439
5802.T,1535.537964,104,1494.233887,-4295.624023,-2.69,2022-12-12,2022-12-20,6,32.84980203,25.29291399,-7.556888048,1111301.063
5393.T,2354.13501,68,2289.306641,-4408.329102,-2.75,2022-12-14,2022-12-20,4,49.8611044,38.58262707,-11.27847733,1115709.392
7177.T,519.7402344,291,497.1427917,-6575.855804,-4.35,2022-12-15,2022-12-21,4,20.83719266,13.6660724,-7.171120262,1122285.247
3038.T,3835,39,3750,-3315,-2.22,2022-12-21,2022-12-29,4,54.90465632,46.93244642,-7.972209904,1125600.247
9843.T,16249.2627,9,16898.44141,5842.608398,4,2022-12-22,2022-12-30,4,53.6244041,45.78985965,-7.834544444,1119757.639
7518.T,3292.931152,49,3181.059326,-5481.719482,-3.4,2022-12-16,2023-01-06,12,23.69227642,20.56661948,-3.125656939,1125239.359
7516.T,3226.626709,51,3289.894043,3226.634033,1.96,2022-12-19,2023-01-06,11,35.89735791,32.94204615,-2.955311761,1122012.724
8601.T,573.8748169,271,570.9318237,-797.5511475,-0.51,2022-12-20,2023-01-06,10,8.489980943,5.513543645,-2.976437298,1122810.276
2531.T,1007.50238,153,975.6865234,-4867.826111,-3.16,2022-12-30,2023-01-10,6,17.60956557,11.72047832,-5.889087249,1127678.102
3659.T,3019.602051,49,2797.998291,-10858.58423,-7.34,2022-12-29,2023-01-16,11,47.83969886,43.58624838,-4.253450486,1138536.686
2702.T,5110,30,5090,-600,-0.39,2023-01-10,2023-01-27,10,54.54103163,47.54036247,-7.00066916,1139136.686
8905.T,1678.959106,81,1764.51123,6929.722046,5.1,2023-01-16,2023-01-27,6,40.63833844,30.42389526,-10.21444318,1132206.964
5411.T,1527.928589,104,1648.933716,12584.5332,7.92,2023-01-12,2023-01-30,9,38.58411005,23.43425357,-15.14985648,1119622.431
6954.T,4116.753516,38,4527.934766,15624.8875,9.99,2023-01-11,2023-01-31,11,24.13794334,12.37423856,-11.76370479,1103997.543
6201.T,7221.129395,22,7690.161133,10318.69824,6.5,2023-01-06,2023-02-01,15,20.20977968,16.25790076,-3.951878928,1093678.845
8601.T,598.399353,247,593.4944458,-1211.512085,-0.82,2023-01-27,2023-02-02,4,79.42859761,72.46592498,-6.962672632,1094890.357
2871.T,2664.204346,62,2569.15918,-5892.800293,-3.57,2023-01-31,2023-02-02,2,19.64945821,16.34054762,-3.308910596,1100783.157
7167.T,327.0645752,489,320.2709656,-3322.075104,-2.08,2023-01-30,2023-02-06,5,41.02569414,36.25162796,-4.77406618,1104105.232
2264.T,4702.73291,35,4589.827637,-3951.68457,-2.4,2023-02-01,2023-02-08,5,24.30419146,20.93302759,-3.371163867,1108056.917
6146.T,12919.40625,12,12728.47917,-2291.125,-1.48,2023-02-02,2023-02-13,7,59.57636627,57.69639266,-1.879973612,1110348.042
6098.T,4412.007324,36,4355.31543,-2040.908203,-1.28,2023-02-03,2023-02-13,6,60.54424686,53.72959892,-6.814647938,1112388.95
4502.T,4015.808594,40,4029.252197,537.7441406,0.33,2023-02-07,2023-02-15,6,53.75130123,46.71607886,-7.03522237,1111851.206
2871.T,2728.874268,59,2626.969971,-6012.353516,-3.73,2023-02-08,2023-02-16,6,27.66258959,17.69136569,-9.971223905,1117863.56
8001.T,4011.007324,38,3979.043213,-1214.63623,-0.8,2023-02-13,2023-02-20,5,45.13746863,35.01425499,-10.12321365,1119078.196
7011.T,4921.135254,32,4814.748535,-3404.375,-2.16,2023-02-15,2023-02-22,5,43.46734277,33.59798656,-9.869356213,1122482.571
3382.T,6039.8125,26,5941.901367,-2545.689453,-1.62,2023-02-16,2023-02-22,4,56.3191079,45.93512571,-10.38398219,1125028.26
9101.T,2962.480713,53,3357.540527,20938.17017,13.34,2023-02-06,2023-02-24,14,70.67041544,64.49619927,-6.174216165,1104090.09
8698.T,520.4537964,293,494.8738098,-7494.936066,-4.91,2023-02-20,2023-02-27,5,81.02850412,73.82838285,-7.200121262,1111585.026
8830.T,3126.544189,53,3102.94751,-1250.624023,-0.75,2023-02-24,2023-03-07,7,46.79238489,38.85363349,-7.9387514,1112835.65
2327.T,3394.596924,45,3526.85376,5951.557617,3.9,2023-02-27,2023-03-07,6,79.50147816,73.86521404,-5.636264117,1106884.093
6323.T,10590,14,11360,10780,7.27,2023-02-28,2023-03-08,6,69.10880054,60.52181855,-8.586981984,1096104.093
1812.T,1535.194946,103,1593.797485,6036.061523,3.82,2023-02-14,2023-03-10,18,53.01629501,45.47820646,-7.538088554,1090068.031
6235.T,2136,72,2134,-144,-0.09,2023-02-22,2023-03-14,14,28.72101152,21.14623785,-7.574773676,1090212.031
3738.T,1589.134766,104,1560.398193,-2988.603516,-1.81,2023-03-07,2023-03-14,5,66.94499632,61.2398599,-5.705136418,1093200.635
4536.T,1035.304321,157,1008.983032,-4132.442383,-2.54,2023-03-08,2023-03-14,4,75.59965809,68.56297222,-7.036685874,1097333.077
9503.T,1280.486572,128,1249.468018,-3970.375,-2.42,2023-03-09,2023-03-15,4,64.14063267,51.89799371,-12.24263895,1101303.452
3186.T,2891,56,2775,-6496,-4.01,2023-03-10,2023-03-15,3,23.50883848,21.15475788,-2.354080599,1107799.452
9107.T,3074.526855,51,2935.994629,-7065.143555,-4.51,2023-03-15,2023-03-16,1,76.80445399,73.63489918,-3.169554807,1114864.596
2802.T,4438.477539,35,4425.663574,-448.4887695,-0.29,2023-03-14,2023-03-17,3,85.48842131,83.68509657,-1.803324743,1115313.084
2871.T,2684.78125,58,2643.627441,-2386.920898,-1.53,2023-03-16,2023-03-24,6,54.90536185,48.80875497,-6.096606872,1117700.005
6920.T,22731.49609,6,21801.95703,-5577.234375,-4.09,2023-03-17,2023-03-27,6,41.88592825,27.09584989,-14.79007835,1123277.24
4568.T,4456.141113,36,4606.036133,5396.220703,3.36,2023-03-20,2023-03-29,7,71.36235052,66.52934586,-4.833004657,1117881.019
1414.T,5445.303223,30,5305.423828,-4196.381836,-2.57,2023-03-29,2023-04-05,4,30.28567109,22.04030208,-8.245369009,1122077.401
3092.T,2994.07251,55,2888.067627,-5830.268555,-3.54,2023-03-22,2023-04-06,10,42.93990205,33.85970388,-9.080198166,1127907.669
6479.T,2429.234131,68,2377,-3551.920898,-2.15,2023-03-23,2023-04-06,9,42.94738061,30.07065331,-12.8767273,1131459.59
4816.T,12836.30176,12,12590,-2955.621094,-1.92,2023-03-24,2023-04-06,8,17.12499135,10.09658932,-7.02840203,1134415.211
4921.T,2450.98584,65,2403.335938,-3097.243652,-1.94,2023-04-05,2023-04-11,2,62.10293888,61.73350747,-0.369431407,1137512.455
9104.T,3364.642334,48,3442.663086,3744.996094,2.32,2023-04-10,2023-04-19,7,68.27850436,60.78874509,-7.489759275,1133767.459
8697.T,2029.7229,77,2110.832764,6245.459473,4,2023-04-06,2023-04-20,8,77.51837984,74.77160439,-2.746775447,1127521.999
3349.T,12340.99707,12,12620.11523,3349.417969,2.26,2023-04-11,2023-04-20,7,52.81120332,47.52219436,-5.289008961,1124172.581
1332.T,531.9390869,247,574.2606201,10453.4187,7.96,2023-03-27,2023-04-21,16,37.69219234,31.27155472,-6.420637628,1113719.163
7550.T,3973.12207,39,4277.212891,11859.54199,7.65,2023-04-07,2023-04-26,12,51.3558139,48.689629,-2.666184903,1101859.621
2502.T,4960.804688,35,5174.684082,7485.778809,4.31,2023-04-19,2023-04-27,6,73.41315367,72.82146382,-0.591689852,1094373.842
6146.T,16591.92383,9,15245.8252,-12114.8877,-8.11,2023-04-21,2023-04-27,4,59.7306764,52.8417639,-6.888912495,1106488.73
6890.T,3012.731934,49,2931.147461,-3997.63916,-2.71,2023-04-24,2023-04-27,3,19.65184703,17.34319142,-2.308655612,1110486.369
3635.T,2433,69,2441,552,0.33,2023-04-26,2023-05-09,8,49.48085322,41.98156477,-7.499288452,1109934.369
9532.T,2224.568359,71,2184.10376,-2872.986572,-1.82,2023-04-28,2023-05-11,8,60.94377589,51.05385549,-9.889920399,1112807.355
7564.T,5600,28,5600,0,0,2023-05-11,2023-05-15,2,36.27906977,34.0780351,-2.201034666,1112807.355
7269.T,4793.687988,32,4605.233398,-6030.546875,-3.93,2023-05-01,2023-05-16,11,31.33524679,18.53671012,-12.79853668,1118837.902
6323.T,9730,16,11160,22880,14.7,2023-04-20,2023-05-18,19,13.01038062,11.52214221,-1.488238414,1095957.902
6988.T,8667.324219,17,9782.823242,18963.4834,12.87,2023-04-27,2023-05-18,14,44.73463897,40.76244236,-3.972196608,1076994.419
7729.T,5101.127441,33,5447.134277,11418.22559,6.78,2023-05-09,2023-05-22,9,50.71110553,42.03554634,-8.675559188,1065576.193
8111.T,12593.86328,12,12713.51953,1435.875,0.95,2023-05-15,2023-05-23,6,40.19786268,31.54114802,-8.656714657,1064140.318
2587.T,5369.053711,28,5269.810547,-2778.808594,-1.85,2023-05-16,2023-05-24,6,62.17671665,54.53657734,-7.640139312,1066919.127
6448.T,2056.974365,85,2017.531006,-3352.685547,-1.92,2023-05-18,2023-05-26,5,40.24536323,31.39555214,-8.849811088,1070271.812
4552.T,1373.981934,127,1377.953003,504.3258057,0.29,2023-05-19,2023-05-30,6,22.53480073,13.00583431,-9.528966421,1069767.487
6305.T,3430,52,3550,6240,3.5,2023-05-22,2023-05-30,5,71.77777778,64.62250692,-7.155270855,1063527.487
7272.T,3484.621094,44,3386.185303,-4331.174805,-2.82,2023-05-23,2023-05-31,5,43.5897858,32.52610466,-11.06368114,1067858.661
7564.T,5380,30,5070,-9300,-5.76,2023-05-31,2023-06-06,4,13.79310345,8.392690834,-5.400412614,1077158.661
8830.T,3318.505859,54,3528.952637,11364.12598,6.34,2023-05-30,2023-06-08,7,57.9646714,52.06384314,-5.90082826,1065794.535
4921.T,2352.708252,72,2368.591309,1143.580078,0.68,2023-05-26,2023-06-13,12,26.70865557,23.16252381,-3.546131762,1064650.955
9107.T,3262.617188,58,3141.924805,-7000.158203,-3.7,2023-06-08,2023-06-14,4,34.11193399,27.42790328,-6.684030707,1071651.113
5201.T,4931.372559,30,5147.058594,6470.581055,4.37,2023-05-24,2023-06-19,17,33.33334033,26.55310112,-6.780239219,1065180.532
8570.T,1212.868164,125,1238.851196,3247.879028,2.14,2023-06-06,2023-06-19,9,51.52547344,40.07032672,-11.45514673,1061932.653
3088.T,2526.075684,67,2653.688232,8550.040771,5.05,2023-06-01,2023-06-20,13,43.83560463,32.88594547,-10.94965916,1053382.613
8411.T,2100.702637,73,2067.311523,-2437.55127,-1.59,2023-06-19,2023-06-20,1,80.88558812,78.05364626,-2.831941859,1055820.164
2317.T,312.3010864,584,307.390686,-2867.673828,-1.57,2023-06-14,2023-06-21,5,52.63158269,44.28340019,-8.348182498,1058687.838
8056.T,3511.868896,49,3558.311523,2275.688721,1.32,2023-06-13,2023-06-23,7,48.32444078,42.68320749,-5.641233298,1056412.149
9519.T,1672,100,1629,-4300,-2.57,2023-06-21,2023-06-28,4,29.96362065,18.85728295,-11.1063377,1060712.149
4922.T,14345.7207,11,13890,-5012.927734,-3.18,2023-06-20,2023-07-03,8,31.33131652,30.03796167,-1.293354843,1065725.077
3038.T,3766,45,3717,-2205,-1.3,2023-06-23,2023-07-03,6,13.75255033,8.689688309,-5.062862022,1067930.077
3880.T,1158.623901,141,1114.864746,-6170.040894,-3.78,2023-06-28,2023-07-05,5,62.03009593,53.548898,-8.48119793,1074100.118
3291.T,2390.89502,70,2382.54541,-584.4726563,-0.35,2023-06-22,2023-07-07,11,45.77048387,36.49433913,-9.276144745,1074684.59
9101.T,3062.249268,57,3212.011719,8536.459717,4.89,2023-06-26,2023-07-10,10,58.38588131,51.10493192,-7.280949399,1066148.131
6857.T,5051.162598,31,4848.219727,-6291.229004,-4.02,2023-07-03,2023-07-10,5,59.56857034,48.8693668,-10.69920353,1072439.36
7167.T,342.0915833,479,334.5882874,-3594.078735,-2.19,2023-07-04,2023-07-11,5,64.76302402,53.95995443,-10.80306959,1076033.438
8113.T,5446,28,5350,-2688,-1.76,2023-07-05,2023-07-12,5,43.3693787,35.63680721,-7.732571496,1078721.438
9517.T,1128,148,1140,1776,1.06,2023-07-10,2023-07-20,8,15.98365079,11.6330204,-4.35063039,1076945.438
8282.T,1250.669556,126,1241.317871,-1178.312256,-0.75,2023-07-12,2023-07-20,6,58.19177448,51.23125382,-6.960520656,1078123.751
1959.T,3923.158936,43,3958.743164,1530.121826,0.91,2023-07-07,2023-07-21,10,45.02557343,40.57576698,-4.449806443,1076593.629
9064.T,2628.733154,64,2640.12793,729.265625,0.43,2023-07-24,2023-08-01,6,68.86761638,61.13940039,-7.728215991,1075864.363
2433.T,1501.562378,105,1589.918579,9277.401123,5.88,2023-07-13,2023-08-02,14,30.14282835,22.24612001,-7.896708337,1066586.962
7203.T,2287,71,2407.5,8555.5,5.27,2023-07-20,2023-08-03,10,41.8230563,33.30067069,-8.522385613,1058031.462
8425.T,4550.17041,36,4638.714355,3187.582031,1.95,2023-07-21,2023-08-03,9,43.18904342,35.87654455,-7.312498867,1054843.88
6055.T,2542,67,2487,-3685,-2.16,2023-08-01,2023-08-07,4,73.3547821,65.36226281,-7.99251929,1058528.88
6967.T,5688.734863,29,5761.424805,2108.008301,1.28,2023-08-02,2023-08-10,6,30.44012133,25.65817841,-4.78194292,1056420.872
1414.T,5604,29,5903,8671,5.34,2023-07-11,2023-08-15,25,25.70746486,18.53647738,-7.170987484,1047749.872
9090.T,2112.136963,80,2165.784668,4291.816406,2.54,2023-08-03,2023-08-15,8,32.63294629,24.86214021,-7.770806078,1043458.055
6141.T,2559,66,2474,-5610,-3.32,2023-08-04,2023-08-15,7,48.78883725,40.70961073,-8.079226522,1049068.055
7956.T,1934,86,1761,-14878,-8.95,2023-08-07,2023-08-15,6,15.10626337,11.24781105,-3.858452326,1063946.055
8804.T,1927,87,1828.5,-8569.5,-5.11,2023-08-10,2023-08-16,4,55.21008403,43.15966387,-12.05042017,1072515.555
